mean    std    distance0    NDraws    time    dist_threshold1    
2.05438524031    1.0018482241    0.0350694566351    10    0.0369319915771    0.042604883691    
2.01644761557    1.01019269166    0.0384349867769    1    0.00269794464111    0.042604883691    
1.98973344106    1.0160374069    0.0369004318091    3    0.00772213935852    0.042604883691    
2.03726354052    1.03472238082    0.0397886019786    1    0.00268888473511    0.042604883691    
1.96948939522    1.07848512261    0.032590944477    1    0.00262784957886    0.042604883691    
2.06007163546    0.989410034273    0.0411347539684    3    0.00800895690918    0.042604883691    
1.95961555358    1.0383746001    0.0141608171658    3    0.00713396072388    0.042604883691    
2.00712243481    1.0329310292    0.00961505485527    9    0.0214438438416    0.042604883691    
2.013462192    1.02608826867    0.0278066767325    6    0.0150969028473    0.042604883691    
2.00716664482    0.987197898028    0.0278932302932    6    0.0146179199219    0.042604883691    
2.01595250304    1.03989739201    0.0318925158039    4    0.0100748538971    0.042604883691    
2.07606791099    1.04543474628    0.0377887034973    1    0.00261378288269    0.042604883691    
1.97975863626    1.02473088776    0.0111920327543    2    0.00491619110107    0.042604883691    
2.01374053289    1.04484874732    0.0304095168918    4    0.0101039409637    0.042604883691    
2.00064151911    1.03683421008    0.0399031787662    3    0.00721096992493    0.042604883691    
2.03342496581    1.00520072925    0.0309434102057    2    0.00486898422241    0.042604883691    
2.04794059679    1.00586724403    0.0372211553214    12    0.0170650482178    0.042604883691    
1.99945907992    1.04298231263    0.0233554550857    4    0.00570917129517    0.042604883691    
1.99850434989    1.02661574238    0.0381658538845    1    0.0015070438385    0.042604883691    
1.98933044649    1.03993292385    0.0332578608572    3    0.00425004959106    0.042604883691    
2.00586623128    1.07014175943    0.0245185580622    2    0.00294995307922    0.042604883691    
2.04100120206    1.04449613048    0.0165696553179    3    0.00464296340942    0.042604883691    
1.98652491531    1.0668499522    0.0260029643119    5    0.00752401351929    0.042604883691    
1.97561523538    1.0297524496    0.0221479051329    3    0.00483107566833    0.042604883691    
1.96821203188    1.00139831846    0.0370637271635    10    0.015594959259    0.042604883691    
1.94715225199    1.04132784399    0.0331262122823    12    0.0181021690369    0.042604883691    
2.0016400603    1.04258323623    0.0385821022834    5    0.00753808021545    0.042604883691    
2.03923596822    1.07521937636    0.0339804390045    2    0.00534296035767    0.042604883691    
1.96098093114    1.04490213368    0.0307124090659    2    0.00488209724426    0.042604883691    
2.02062846347    1.05372739411    0.02025124449    8    0.0143129825592    0.042604883691    
2.03413292937    1.0502806679    0.0397564829886    5    0.0117120742798    0.042604883691    
1.96207797391    1.03643404925    0.0323308583801    1    0.00178194046021    0.042604883691    
2.00257395184    1.02375958409    0.0216993033669    4    0.00627183914185    0.042604883691    
2.016747818    1.01318296654    0.0151217698915    1    0.00168704986572    0.042604883691    
1.99965901818    0.996341021299    0.0394101131211    3    0.00467085838318    0.042604883691    
1.98834887179    1.03491440483    0.0291716285648    3    0.00471496582031    0.042604883691    
2.0374135975    1.02006772234    0.0178976910804    1    0.00170612335205    0.042604883691    
2.02885015829    1.05597076701    0.0344627223627    7    0.010262966156    0.042604883691    
2.02930926942    1.04203517017    0.0407621795429    5    0.00690889358521    0.042604883691    
2.03520298046    1.03172412826    0.016021700224    2    0.00300407409668    0.042604883691    
1.99393610065    0.999006591636    0.0126278831751    6    0.0102059841156    0.042604883691    
1.98991216555    1.02318312104    0.0204182133819    2    0.00315594673157    0.042604883691    
2.05349489821    1.01327091412    0.0274576068447    7    0.011922121048    0.042604883691    
1.98061001315    1.03196219319    0.0163713317368    1    0.00174307823181    0.042604883691    
