mean    std    distance1    NDraws    time       dist_threshold1    
1.96693340008    1.12978031399    0.0816545641588    2    0.0103841900826    0.0103841900826    
2.39618096581    0.970809965996    0.233926643139    2    0.0103841900826    0.0103841900826    
2.16003466558    1.26918184827    0.319097459166    2    0.0103841900826    0.0103841900826    
2.36662619579    0.8239558431    0.362707873207    2    0.0103841900826    0.0103841900826    
1.60651977981    0.783393428995    0.434614976175    2    0.0103841900826    0.0103841900826    
2.14489792864    0.651859725476    0.456046288883    2    0.0103841900826    0.0103841900826    
1.32082315175    1.15265642806    0.47006420138    2    0.0103841900826    0.0103841900826    
1.39228464169    1.27019383152    0.542950575052    2    0.0103841900826    0.0103841900826    
2.55831321852    0.745205539545    0.559581801431    2    0.0103841900826    0.0103841900826    
2.86497158601    0.869703074358    0.571243564392    2    0.0103841900826    0.0103841900826    
1.39570491912    0.739971592385    0.57129828976    2    0.0103841900826    0.0103841900826    
3.11349312063    0.941570249519    0.598686564952    2    0.0103841900826    0.0103841900826    
2.9514513515    0.816903878787    0.624387005184    2    0.0103841900826    0.0103841900826    
2.526412931    1.44885611183    0.648563667009    2    0.0103841900826    0.0103841900826    
2.24619465236    1.54350994238    0.674395867293    2    0.0103841900826    0.0103841900826    
2.83819271084    1.28494302873    0.716950164439    2    0.0103841900826    0.0103841900826    
3.3586065723    1.08356622175    0.72193656611    2    0.0103841900826    0.0103841900826    
0.933782433012    1.19696410374    0.729111758225    2    0.0103841900826    0.0103841900826    
3.08824655639    0.815448279227    0.730590057339    2    0.0103841900826    0.0103841900826    
3.15652384199    1.24528610651    0.739668203872    2    0.0103841900826    0.0103841900826    
2.43265703556    0.410799743185    0.803854130414    2    0.0103841900826    0.0103841900826    
1.35515644271    1.52380342921    0.815438206184    2    0.0103841900826    0.0103841900826    
1.36208028559    1.5118975465    0.820957479656    2    0.0103841900826    0.0103841900826    
1.81690735949    0.255903792063    0.834454397337    2    0.0103841900826    0.0103841900826    
1.91986219682    1.91989039666    0.836551256296    2    0.0103841900826    0.0103841900826    
2.44772532933    1.63365426516    0.866268305257    2    0.0103841900826    0.0103841900826    
1.30738355159    0.487909654747    0.888516088424    2    0.0103841900826    0.0103841900826    
0.320785356837    0.918459611179    0.914892684368    2    0.0103841900826    0.0103841900826    
1.41838440249    1.73944271943    0.960598965651    2    0.0103841900826    0.0103841900826    
3.26598467789    1.42115779481    0.983990910853    2    0.0103841900826    0.0103841900826    
1.66325552614    0.172404902408    1.00485055515    2    0.0103841900826    0.0103841900826    
0.597446401301    0.693139580713    1.02864693343    2    0.0103841900826    0.0103841900826    
0.736946964944    0.588408174615    1.0593783774    2    0.0103841900826    0.0103841900826    
0.490171333784    1.36331981645    1.06379991671    2    0.0103841900826    0.0103841900826    
3.45215293859    1.39102374382    1.07673722866    2    0.0103841900826    0.0103841900826    
2.41926489306    1.9368464856    1.10717376688    2    0.0103841900826    0.0103841900826    
1.00421257667    0.368671773741    1.13793291426    2    0.0103841900826    0.0103841900826    
1.28027881353    1.81431163864    1.15154168111    2    0.0103841900826    0.0103841900826    
0.336626574129    1.32540426261    1.1893488156    2    0.0103841900826    0.0103841900826    
2.93283252377    1.78468559983    1.19980106813    2    0.0103841900826    0.0103841900826    
3.00967552735    1.78065709694    1.20434748585    2    0.0103841900826    0.0103841900826    
3.02628258817    0.309543344314    1.2093854155    2    0.0103841900826    0.0103841900826    
0.505195544334    0.49154093179    1.26864604346    2    0.0103841900826    0.0103841900826    
3.32893631919    0.386440026679    1.26907919865    2    0.0103841900826    0.0103841900826    
0.0348433566226    1.33997953043    1.27824261423    2    0.0103841900826    0.0103841900826    
0.241267787757    1.48109230108    1.29103114789    2    0.0103841900826    0.0103841900826    
2.85888029398    1.91401297969    1.29137466916    2    0.0103841900826    0.0103841900826    
3.04058206989    0.210861133553    1.30224308881    2    0.0103841900826    0.0103841900826    
-0.196373305378    0.824529717713    1.30364519002    2    0.0103841900826    0.0103841900826    
-0.663735071777    1.03397192742    1.34540640445    2    0.0103841900826    0.0103841900826    
2.28947008534    2.2822392064    1.35868040642    2    0.0103841900826    0.0103841900826    
3.21439061167    0.223424303626    1.38980372064    2    0.0103841900826    0.0103841900826    
-0.332136277865    0.760506913379    1.4476247409    2    0.0103841900826    0.0103841900826    
0.98822089169    2.03510267209    1.45098393938    2    0.0103841900826    0.0103841900826    
1.6053047277    2.43571496907    1.47529485108    2    0.0103841900826    0.0103841900826    
-0.295910991789    0.669089978762    1.4928977364    2    0.0103841900826    0.0103841900826    
-0.577506190608    1.23952179497    1.50369698154    2    0.0103841900826    0.0103841900826    
0.470466723698    0.230412141591    1.53843819599    2    0.0103841900826    0.0103841900826    
-0.436626711876    1.32468096449    1.54262484206    2    0.0103841900826    0.0103841900826    
3.54111424715    1.84711775991    1.55810949653    2    0.0103841900826    0.0103841900826    
0.27682637181    0.309063226242    1.56004226487    2    0.0103841900826    0.0103841900826    
-0.521138557217    1.34127582581    1.56114140735    2    0.0103841900826    0.0103841900826    
-0.916588149106    1.14061972341    1.56667410996    2    0.0103841900826    0.0103841900826    
2.03588618038    2.66522060297    1.57533405196    2    0.0103841900826    0.0103841900826    
-1.00556812786    0.891092921376    1.62417156734    2    0.0103841900826    0.0103841900826    
3.71691631413    0.217228284941    1.63426956221    2    0.0103841900826    0.0103841900826    
2.53037042328    2.58620121399    1.64866335107    2    0.0103841900826    0.0103841900826    
1.63104694886    2.55415289208    1.66093885556    2    0.0103841900826    0.0103841900826    
1.26085948148    2.29619010894    1.66497060066    2    0.0103841900826    0.0103841900826    
3.85430087422    1.77684972936    1.72239983017    2    0.0103841900826    0.0103841900826    
3.67559554039    1.99779359266    1.7681147637    2    0.0103841900826    0.0103841900826    
1.55710884277    2.60390762507    1.80862647928    2    0.0103841900826    0.0103841900826    
0.0188674540781    0.182629064392    1.81030544667    2    0.0103841900826    0.0103841900826    
3.847981008    0.102282526051    1.81763504661    2    0.0103841900826    0.0103841900826    
0.142212770244    1.9289284522    1.82706086852    2    0.0103841900826    0.0103841900826    
0.33735386037    2.29408642675    1.89899952508    2    0.0103841900826    0.0103841900826    
0.162933489153    2.0634033183    1.90483418666    2    0.0103841900826    0.0103841900826    
0.541767007683    2.22042697277    1.91839218289    2    0.0103841900826    0.0103841900826    
-0.426109127116    0.296216822802    1.93077147222    2    0.0103841900826    0.0103841900826    
-0.788141681015    1.54844236473    1.94622846462    2    0.0103841900826    0.0103841900826    
0.495829174506    2.42594568175    1.96513307894    2    0.0103841900826    0.0103841900826    
-0.233580711638    1.85935250262    2.01406861395    2    0.0103841900826    0.0103841900826    
2.91879291144    2.62255389763    2.02000385186    2    0.0103841900826    0.0103841900826    
0.703540043495    2.42915641277    2.0541052092    2    0.0103841900826    0.0103841900826    
-1.84146017518    1.17055866707    2.06426471838    2    0.0103841900826    0.0103841900826    
1.25562132546    2.73150331537    2.07035114235    2    0.0103841900826    0.0103841900826    
-1.61880591621    0.729837349574    2.09967422172    2    0.0103841900826    0.0103841900826    
-0.337582417978    2.01626308998    2.10267031725    2    0.0103841900826    0.0103841900826    
1.85107729011    3.15314793404    2.13453751544    2    0.0103841900826    0.0103841900826    
-1.44857827457    0.555742995195    2.16775681042    2    0.0103841900826    0.0103841900826    
-0.825960105289    1.81928474853    2.18488782703    2    0.0103841900826    0.0103841900826    
-1.21285595572    0.410226051727    2.18794075128    2    0.0103841900826    0.0103841900826    
-0.335421918029    1.93650403649    2.19953286153    2    0.0103841900826    0.0103841900826    
-1.91780009725    0.754935362131    2.21006433328    2    0.0103841900826    0.0103841900826    
3.64043073517    2.52630437156    2.2107750107    2    0.0103841900826    0.0103841900826    
-1.4528895398    0.530402852546    2.21442164821    2    0.0103841900826    0.0103841900826    
-1.5389361328    0.55473829138    2.21695309288    2    0.0103841900826    0.0103841900826    
-0.20576528852    2.28081448936    2.23084818907    2    0.0103841900826    0.0103841900826    
-1.64547718295    0.548880018554    2.27308821422    2    0.0103841900826    0.0103841900826    
1.95167566821    3.43759916151    2.29630264304    2    0.0103841900826    0.0103841900826    
